"individualID","domainID","siteID","plotID","namedLocation","uid.x","date.x","eventID.x","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.x","measuredBy.x","recordedBy.x","dataQF.x","publicationDate.x","release.x","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty","uid.y","date.y","eventID.y","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.y","recordedBy.y","measuredBy.y","dataQF.y","publicationDate.y","release.y","dataEntryRecordID"
"NEON.PLA.D17.SOAP.02777","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","e83366a4-8eb5-4391-be94-add25cb2bc2b",2015-10-08,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"a9ec3026-9687-4233-bd31-7f2d0a7d3598",2015-10-08,"vst_SOAP_2015",NA,NA,"small tree","Live",1.5,130,NA,1.6,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02778","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","7ec1156d-da82-4fdd-a936-478db6cc42d3",2015-10-08,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"814b8474-af4e-4a43-ba48-e95a8603f28b",2015-10-08,"vst_SOAP_2015",NA,NA,"single shrub","Live",NA,NA,NA,1,NA,NA,NA,2.3,1.5,"Full shade","oblate half-sphere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shrub shape inaccurate for volume","emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02779","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","e9bef964-d702-4a9d-8664-4cd656e6265e",2015-10-08,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"6f8d77e7-b34a-42d9-9241-7cd55ab00198",2015-10-08,"vst_SOAP_2015",NA,NA,"small tree","Live,  other damage",1.4,130,NA,1.8,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02780","D17","SOAP","SOAP_043","SOAP_043.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d69d37f6-f45e-4750-8e5d-75395e076fb1",2015-10-06,"vst_SOAP_2015",NA,NA,"single bole tree","Live",13.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","lwade@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02780","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","1853cd01-1060-467a-89e0-87f116298bf3",2015-10-08,"vst_SOAP_2015","23",NA,"23",8.8,81.6,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100931.38695065,298315.02764653,0.7,37.0329444491958,-119.267547537092,"1254.88",1.1,"65d8e2b7-3372-4171-9307-185a7391ac37",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live",10,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02781","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","806d8a53-7225-4d76-a125-5b2ffc842a21",2015-10-08,"vst_SOAP_2015","23",NA,"23",5.4,75.7,NA,NA,NA,"NEON.DOC.000987vE","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100931.43521467,298311.55473495,0.7,37.0329441379071,-119.26758656819,"1254.88",1.1,"e59cb6b7-091c-4e45-8129-a0c72fd9949a",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live,  other damage",10.5,130,NA,NA,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02782","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","1643a8cb-2b5d-4d91-86d0-70302ca19b10",2015-10-08,"vst_SOAP_2015","23",NA,"23",4.1,47.1,NA,NA,NA,"NEON.DOC.000987vE","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100932.89237556,298309.325475885,0.7,37.0329567841197,-119.267612004355,"1254.88",1.1,"46db00db-350c-46f5-92f1-ed0ec475e199",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Standing dead",14.4,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02783","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","81431146-85c9-4896-893d-0bf8c9098520",2015-10-08,"vst_SOAP_2015","23",NA,"23",2,67.9,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100930.85386853,298308.175107262,0.7,37.0329381755561,-119.267624382543,"1254.88",1.1,"e30c3a58-8690-45d8-998f-6fe6b5f6ef6b",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live",23.5,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02784","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","62c2e535-f7c7-4882-a355-dda82f856d5a",2015-10-08,"vst_SOAP_2015","23",NA,"43",15.4,238.3,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100942.16788657,298313.815998915,0.7,37.0330412960635,-119.267564038571,"1257.87",1.1,"45f923b8-b899-437b-a414-af4f56558467",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live",11,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02785","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","029485e6-fc32-4182-8e3b-e970c82f71d9",2015-10-08,"vst_SOAP_2015","23",NA,"43",16.6,257.4,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100946.63897219,298310.718271752,0.7,37.033080903049,-119.267600039578,"1257.87",1.1,"29f12fbb-f710-4491-b21c-9eda7fdd94b5",2015-10-08,"vst_SOAP_2015",NA,NA,"multi-bole tree","Live",23.3,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02785A","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","2bc8378e-4090-4d4d-b447-96dc05fb8f70",2015-10-08,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"d3fd970f-01f2-4c4c-9b19-d5a9d42cb576",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",19.4,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02785B","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","5f24c7e7-164d-40d3-8e6b-283e20ef9a45",2015-10-08,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"d2f5683a-57e8-43b1-9bec-e26a2698898a",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",22.9,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02785C","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","5452b6b8-d4db-41ff-848a-a8dd4d1331d1",2015-10-08,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"242c7dd7-0722-4674-ae4b-066c61a796b5",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",13.6,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02786","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","02591db6-63e5-4dd5-bd92-0c4119faf5c5",2015-10-08,"vst_SOAP_2015","23",NA,"43",18,261.4,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100947.56851382,298309.120875141,0.7,37.0330889325656,-119.267618235429,"1257.87",1.1,"85d99d36-d6ac-4d3d-adfa-2d0a362b57a6",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live",34.8,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02787","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","95e3dfca-30eb-496a-b494-b171f2379519",2015-10-08,"vst_SOAP_2015","23",NA,"43",10.9,251.4,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100946.78349353,298316.587814331,0.7,37.0330834656385,-119.267534133862,"1257.87",1.1,"15e002c5-054d-4ef4-86bd-82df82f819c5",2015-10-08,"vst_SOAP_2015",NA,NA,"single bole tree","Live",23,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02788","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","32e3a6d5-be79-400e-805a-4d49bd6544c3",2015-10-08,"vst_SOAP_2015","23",NA,"43",10.7,254.5,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100947.40069938,298316.607644151,0.7,37.0330890292573,-119.267534076445,"1257.87",1.1,"6e192109-d995-4876-9dc7-1c3d9033bc57",2015-10-08,"vst_SOAP_2015",NA,NA,"multi-bole tree","Live",31,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02788A","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","4f0c3a69-f219-4bce-8427-58ee644d34b8",2015-10-08,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"29478479-6915-45f0-a7c6-f0a47ba002f7",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",30.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02788B","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst","94c17fb8-264e-4a68-b589-51a3194fad3a",2015-10-08,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"tedgarian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"7bdf02a8-ea60-4faf-abdf-baf40ccd7531",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",25.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02789","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","842e1b81-216c-4d72-94a5-2dc66b5464a2",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"00d1d009-c238-45f9-91c1-bafed33ee4ab",2015-10-12,"vst_SOAP_2015",NA,NA,"small shrub","Live",NA,NA,NA,2,NA,NA,NA,1.3,1.2,"Full shade","cylinder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02790","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","f6d8b70c-de46-4e57-8ae0-45fc070f7b0d",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"29c064ca-1601-49ed-9b1b-f4c040bc7c6f",2015-10-12,"vst_SOAP_2015",NA,NA,"single shrub","Live",NA,NA,NA,2.4,NA,NA,NA,2,1.4,"Full shade","inverted cone",NA,NA,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02791","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","0aaeb3ce-4160-4d4b-a8bc-2225ce322747",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"d91cdf24-3fe3-4d25-bd6b-93c138225137",2015-10-12,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,0.9,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02792","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","903a4dca-e0c7-4844-9101-d362140d3323",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"18db5598-eb95-483c-8649-e7e1322c3ff7",2015-10-12,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,0.4,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02793","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","8ff52553-f097-4e6f-a794-be4c350d0ba8",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"25b50065-596e-4283-a94d-17cba41ccba8",2015-10-12,"vst_SOAP_2015",NA,NA,"small tree","Live",3.3,130,NA,2.9,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02794","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","e5fb0b51-c096-46b0-a84b-17aa6f423e5e",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"4ff32bac-8ce6-447f-b639-8af9ae5da25e",2015-10-12,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,1.7,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02795","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","ce8a1bd7-4e89-4462-8742-7e62b093b58e",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"af30ae60-9bc8-4fe2-b599-46e1cef43d50",2015-10-12,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,1.6,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02796","D17","SOAP","SOAP_043","SOAP_043.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80f4a9f7-a6ea-4a8d-af28-defdcf44275d",2015-10-05,"vst_SOAP_2015",NA,NA,"small tree","Live",11.1,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","lwade@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02796","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","cbe559df-aae8-48b2-8646-e39a5ae53d1f",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,"proofed and no errors","krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"49f31f09-c1e3-4755-83b3-c8b01f5d54c7",2015-10-12,"vst_SOAP_2015",NA,NA,"small tree","Live",2.6,130,NA,2.5,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02797","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","47e8553a-6984-470a-95fd-c88d0cf09268",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"c191c061-49a3-4248-ac80-d9eb71336afc",2015-10-12,"vst_SOAP_2015",NA,NA,"single shrub","Live",NA,NA,NA,2.9,NA,NA,NA,2.2,1.8,"Full shade","half-sphere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02798","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","82417410-a456-44b3-b720-2dfd6be52494",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"f7db987e-44c9-48ed-a9cd-c718160e6733",2015-10-12,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.2,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.02799","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","659a5e84-ce03-47f1-918c-f53d155fa7d5",2015-10-12,"vst_SOAP_2015","21","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"0cb7e0d0-7713-4c6b-80f5-de44c271b081",2015-10-12,"vst_SOAP_2015",NA,NA,"small shrub","Standing dead",NA,NA,NA,0.2,NA,NA,NA,0.3,0.2,"Full shade","half-sphere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
